5062060412254808832 39.435923 -35.325717 1 1   41.33  0.82  -2.50  0.18 1.000 1.000 1.000 0.000 0.000 0.000
5062060927650904064 39.459127 -35.291245 1 1  147.27  0.89  -1.14  0.17 0.000 0.000 0.000 0.000 0.000 0.000
5062061687863359488 39.548314 -35.272095 1 1  222.55  1.54  -0.81  0.37 0.000 0.000 0.000 0.000 0.000 0.000
5062061821004123008 39.566727 -35.253195 1 1   41.59  2.12  -1.22  1.01 1.000 1.000 1.000 0.000 0.000 0.000
5062061825302311680 39.560447 -35.247471 1 1   73.11  1.13  -0.32  0.48 1.000 1.000 1.000 0.000 0.000 0.000
5062061958443076736 39.604705 -35.253320 1 1   61.21  1.66  -0.52  0.83 1.000 1.000 1.000 0.000 0.000 0.000
5062062061522297088 39.614182 -35.245209 1 1   33.29  2.28  -2.05  0.91 0.999 0.999 1.000 0.000 0.000 0.000
5062062164601529472 39.621362 -35.221793 1 1   74.55  0.99  -1.61  0.34 1.000 1.000 1.000 0.000 0.000 0.000
5062062649936032896 39.531479 -35.229164 1 1   41.09  0.67  -1.06  0.09 1.000 1.000 1.000 0.000 0.000 0.000
5062062684295772032 39.514897 -35.230640 1 1   55.47  1.00  -1.50  0.30 1.000 1.000 1.000 0.000 0.000 0.000
5062062954875516416 39.497329 -35.210450 1 1   51.61  1.43  -0.88  0.83 1.000 1.000 1.000 0.000 0.000 0.000
5062062954875519360 39.498671 -35.204842 1 1   21.52  0.68  -1.40  0.09 0.000 0.000 0.000 0.000 0.000 0.000
5062063096612630912 39.531010 -35.204875 1 1   55.18  1.04  -2.11  0.42 1.000 1.000 1.000 0.000 0.000 0.000
5062063264113186048 39.580119 -35.171929 1 1   52.96  1.05  -1.00  0.24 1.000 1.000 1.000 0.000 0.000 0.000
5062063332836384896 39.548197 -35.179235 1 1   53.16  0.95  -1.22  0.29 0.994 0.992 0.995 0.000 0.000 0.000
5062063337130798080 39.540569 -35.177647 1 1  135.36  2.42  -1.29  0.83 0.000 0.000 0.000 0.000 0.000 0.000
5062063337131711104 39.544284 -35.180596 1 1   56.89  1.37  -1.45  0.67 1.000 1.000 1.000 0.000 0.000 0.000
5062063538991110656 39.543040 -35.145358 1 1   49.31  2.09  -1.37  1.06 1.000 1.000 1.000 0.000 0.000 0.000
5062063680728220544 39.199927 -35.469552 1 1  -12.12  2.24  -1.15  0.59 0.000 0.000 0.000 0.000 0.000 0.000
5062064505361917312 39.223669 -35.401475 1 1  -10.53  1.06  -0.78  0.22 0.000 0.000 0.000 0.000 0.000 0.000
5062064569783117568 39.250547 -35.381178 1 1   55.97  1.54  -2.24  0.71 1.000 1.000 1.000 0.000 0.000 0.000
5062064913380492672 39.182301 -35.404283 1 1   45.36  1.63  -1.51  0.76 1.000 0.999 1.000 0.000 0.000 0.000
5062065261276161152 39.219007 -35.388370 1 1   55.34  0.69  -1.64  0.09 0.000 0.000 0.000 0.000 0.000 0.000
5062065806733695872 39.299523 -35.391915 1 1   52.48  1.00  -0.02  0.39 0.000 0.000 0.000 0.000 0.000 0.000
5062066154629355904 39.267818 -35.352655 1 1   60.38  0.71  -2.31  0.15 1.000 1.000 1.000 0.000 0.000 0.000
5062066223348849792 39.295137 -35.334744 1 1  281.39  2.71  -1.79  0.48 0.000 0.000 0.000 0.000 0.000 0.000
5062066528288237312 39.338378 -35.324375 1 1   30.95  0.89  -2.88  0.25 0.999 0.998 0.999 0.000 0.000 0.000
5062066635665691264 39.325919 -35.317431 1 1   59.14  1.97  -2.79  0.70 1.000 1.000 1.000 0.000 0.000 0.000
5062067490360925184 39.280754 -35.298956 1 1   65.25  1.23  -1.81  0.32 1.000 1.000 1.000 0.000 0.000 0.000
5062067597735442176 39.324896 -35.273293 1 1   57.78  1.57  -1.56  0.98 1.000 1.000 1.000 0.000 0.000 0.000
5062067627799891712 39.297899 -35.275542 1 1   52.40  1.16  -1.60  0.35 0.999 0.999 0.999 0.000 0.000 0.000
5062067627803090432 39.301237 -35.272274 1 1   60.24  0.70  -1.66  0.10 0.000 0.000 0.000 0.000 0.000 0.000
